model,init_month,zone,year,month,time,tmean,tmax,tmin,rain
WS,11,1,1994,10,1994-10-02,18.4,21.2,15.6,43.8
WS,11,1,1994,10,1994-10-03,19.1,22.7,15.5,9.8
WS,11,1,1994,10,1994-10-04,18.7,24.4,13.0,1.4
WS,11,1,1994,10,1994-10-05,19.1,25.6,12.6,0.0
WS,11,1,1994,10,1994-10-06,19.8,25.4,14.2,0.0
WS,11,1,1994,10,1994-10-07,19.0,25.8,12.2,0.0
WS,11,1,1994,10,1994-10-08,20.6,27.6,13.6,0.0
WS,11,1,1994,10,1994-10-09,22.6,29.4,15.8,0.0
WS,11,1,1994,10,1994-10-10,19.6,22.8,16.4,0.0
WS,11,1,1994,10,1994-10-11,18.45,22.1,14.8,7.5
WS,11,1,1994,10,1994-10-12,19.7,25.4,14.0,0.0
WS,11,1,1994,10,1994-10-13,17.85,20.1,15.6,17.4
WS,11,1,1994,10,1994-10-14,19.8,24.8,14.8,14.8
WS,11,1,1994,10,1994-10-15,21.1,27.0,15.2,0.0
WS,11,1,1994,10,1994-10-16,22.9,29.8,16.0,0.0
WS,11,1,1994,10,1994-10-17,23.75,28.7,18.8,0.0
WS,11,1,1994,10,1994-10-18,17.6,19.6,15.6,67.0
WS,11,1,1994,10,1994-10-19,18.8,21.2,16.4,20.2
WS,11,1,1994,10,1994-10-20,19.75,22.0,17.5,41.8
WS,11,1,1994,10,1994-10-21,19.05,21.8,16.3,0.2
WS,11,1,1994,10,1994-10-22,20.75,25.1,16.4,0.2
WS,11,1,1994,10,1994-10-23,20.95,24.4,17.5,26.6
WS,11,1,1994,10,1994-10-24,21.4,25.2,17.6,41.4
WS,11,1,1994,10,1994-10-25,20.45,24.6,16.3,12.7
WS,11,1,1994,10,1994-10-26,18.75,24.9,12.6,0.0
WS,11,1,1994,10,1994-10-27,19.6,26.2,13.0,0.0
WS,11,1,1994,10,1994-10-28,19.2,24.4,14.0,0.0
WS,11,1,1994,10,1994-10-29,14.85,20.2,9.5,0.0
WS,11,1,1994,10,1994-10-30,16.35,24.0,8.7,0.0
WS,11,1,1994,10,1994-10-31,19.6,24.2,15.0,0.5
WS,11,1,1995,4,1995-04-01,15.35,20.3,10.4,15.6
WS,11,1,1995,4,1995-04-02,15.95,18.4,13.5,0.8
WS,11,1,1995,4,1995-04-03,16.75,23.0,10.5,0.4
WS,11,1,1995,4,1995-04-04,19.75,28.0,11.5,0.0
WS,11,1,1995,4,1995-04-05,21.95,29.4,14.5,0.0
WS,11,1,1995,4,1995-04-06,22.8,30.0,15.6,0.0
WS,11,1,1995,4,1995-04-07,23.6,30.2,17.0,0.0
WS,11,1,1995,4,1995-04-08,23.8,30.8,16.8,0.0
WS,11,1,1995,4,1995-04-09,24.15,30.8,17.5,0.0
WS,11,1,1995,4,1995-04-10,21.8,25.4,18.2,1.2
WS,11,1,1995,4,1995-04-11,14.2,18.2,10.2,22.4
WS,11,1,1995,4,1995-04-12,11.95,14.8,9.1,1.2
WS,11,1,1995,4,1995-04-13,14.3,18.6,10.0,0.7
WS,11,1,1995,4,1995-04-14,16.25,23.2,9.3,0.0
WS,11,1,1995,4,1995-04-15,18.5,25.0,12.0,0.0
WS,11,1,1995,4,1995-04-16,20.1,27.0,13.2,0.0
WS,11,1,1995,4,1995-04-17,17.6,20.0,15.2,0.0
WS,11,1,1995,4,1995-04-18,18.05,25.0,11.1,0.0
WS,11,1,1995,4,1995-04-19,16.25,18.4,14.1,0.0
WS,11,1,1995,4,1995-04-20,14.3,17.6,11.0,11.0
WS,11,1,1995,4,1995-04-21,9.9,15.0,4.8,0.8
WS,11,1,1995,4,1995-04-22,9.75,16.2,3.3,0.0
WS,11,1,1995,4,1995-04-23,12.05,19.0,5.1,0.0
WS,11,1,1995,4,1995-04-24,14.35,22.4,6.3,0.0
WS,11,1,1995,4,1995-04-25,17.3,26.8,7.8,0.0
WS,11,1,1995,4,1995-04-26,17.9,23.8,12.0,0.0
WS,11,1,1995,4,1995-04-27,19.6,26.6,12.6,0.0
WS,11,1,1995,4,1995-04-28,21.2,28.4,14.0,0.0
WS,11,1,1995,4,1995-04-29,20.3,26.0,14.6,0.2
WS,11,1,1995,4,1995-04-30,23.8,29.4,18.2,13.8
WS,11,1,1995,5,1995-05-01,23.1,29.0,17.2,0.0
WS,11,1,1995,5,1995-05-02,18.4,22.2,14.6,3.2
WS,11,1,1995,5,1995-05-03,16.05,22.8,9.3,0.0
WS,11,1,1995,5,1995-05-04,18.5,25.8,11.2,0.0
WS,11,1,1995,5,1995-05-05,19.2,25.4,13.0,0.0
WS,11,1,1995,5,1995-05-06,15.75,20.7,10.8,0.0
WS,11,1,1995,5,1995-05-07,11.9,15.2,8.6,5.7
WS,11,1,1995,5,1995-05-08,12.4,20.8,4.0,0.0
WS,11,1,1995,5,1995-05-09,13.55,18.4,8.7,0.0
WS,11,1,1995,5,1995-05-10,18.15,23.0,13.3,0.0
WS,11,1,1995,5,1995-05-11,19.2,24.8,13.6,0.0
WS,11,1,1995,5,1995-05-12,19.9,25.6,14.2,0.0
WS,11,1,1995,5,1995-05-13,19.15,24.8,13.5,0.0
WS,11,1,1995,5,1995-05-14,17.2,19.8,14.6,0.0
WS,11,1,1995,5,1995-05-15,19.5,24.6,14.4,0.0
WS,11,1,1995,5,1995-05-16,17.1,18.8,15.4,0.1
WS,11,1,1995,5,1995-05-17,15.8,18.0,13.6,11.8
WS,11,1,1995,5,1995-05-18,9.15,13.6,4.7,0.5
WS,11,1,1995,5,1995-05-19,7.35,12.6,2.1,0.0
WS,11,1,1995,5,1995-05-20,8.35,13.8,2.9,0.0
WS,11,1,1995,5,1995-05-21,12.65,20.8,4.5,0.0
WS,11,1,1995,5,1995-05-22,14.2,21.0,7.4,0.0
WS,11,1,1995,5,1995-05-23,14.7,21.4,8.0,0.0
WS,11,1,1995,5,1995-05-24,13.5,20.0,7.0,0.0
WS,11,1,1995,5,1995-05-25,11.0,15.2,6.8,0.0
WS,11,1,1995,5,1995-05-26,11.5,19.4,3.6,0.0
WS,11,1,1995,5,1995-05-27,14.6,20.2,9.0,0.0
WS,11,1,1995,5,1995-05-28,15.15,21.0,9.3,0.0
WS,11,1,1995,5,1995-05-29,13.4,17.3,9.5,0.0
WS,11,1,1995,5,1995-05-30,12.95,18.4,7.5,0.1
WS,11,1,1995,5,1995-05-31,14.9,20.9,8.9,0.0
WS,11,1,1995,6,1995-06-01,15.35,20.8,9.9,0.0
WS,11,1,1995,6,1995-06-02,14.75,19.5,10.0,0.0
WS,11,1,1995,6,1995-06-03,13.75,20.2,7.3,0.0
WS,11,1,1995,6,1995-06-04,15.3,23.5,7.1,0.0
WS,11,1,1995,6,1995-06-05,17.2,24.6,9.8,0.0
WS,11,1,1995,6,1995-06-06,17.95,25.0,10.9,0.0
WS,11,1,1995,6,1995-06-07,16.1,19.4,12.8,0.0
WS,11,1,1995,6,1995-06-08,13.0,15.2,10.8,43.4
WS,11,1,1995,6,1995-06-09,17.7,22.6,12.8,2.4
WS,11,1,1995,6,1995-06-10,17.55,21.4,13.7,49.8
WS,11,1,1995,6,1995-06-11,20.45,25.4,15.5,0.0
WS,11,1,1995,6,1995-06-12,20.8,26.0,15.6,0.0
WS,11,1,1995,6,1995-06-13,18.4,23.4,13.4,0.0
WS,11,1,1995,6,1995-06-14,14.45,17.4,11.5,0.0
WS,11,1,1995,6,1995-06-15,18.55,24.2,12.9,4.6
WS,11,1,1995,6,1995-06-16,18.8,23.8,13.8,0.0
WS,11,1,1995,6,1995-06-17,15.45,17.9,13.0,23.4
WS,11,1,1995,6,1995-06-18,11.1,13.0,9.2,0.2
WS,11,1,1995,6,1995-06-19,7.75,9.2,6.3,0.1
WS,11,1,1995,6,1995-06-20,10.4,17.4,3.4,0.0
WS,11,1,1995,6,1995-06-21,11.9,17.6,6.2,0.0
WS,11,1,1995,6,1995-06-22,13.6,20.4,6.8,0.0
WS,11,1,1995,6,1995-06-23,17.45,24.0,10.9,0.0
WS,11,1,1995,6,1995-06-24,18.7,22.4,15.0,0.8
WS,11,1,1995,6,1995-06-25,8.8,15.0,2.6,25.0
WS,11,1,1995,6,1995-06-26,8.35,16.8,-0.1,0.0
WS,11,1,1995,6,1995-06-27,15.05,22.2,7.9,0.0
WS,11,1,1995,6,1995-06-28,15.7,19.6,11.8,2.1
WS,11,1,1995,6,1995-06-29,8.55,13.4,3.7,22.9
WS,11,1,1995,6,1995-06-30,12.8,18.8,6.8,0.0
WS,11,1,1995,7,1995-07-01,17.6,23.0,12.2,0.0
WS,11,1,1995,7,1995-07-02,18.9,24.6,13.2,0.0
WS,11,1,1995,7,1995-07-03,16.7,20.0,13.4,8.4
WS,11,1,1995,7,1995-07-04,16.65,22.2,11.1,1.3
WS,11,1,1995,7,1995-07-05,19.3,24.6,14.0,0.0
WS,11,1,1995,7,1995-07-06,14.9,18.8,11.0,0.2
WS,11,1,1995,7,1995-07-07,9.0,11.0,7.0,40.9
WS,11,1,1995,7,1995-07-08,11.25,18.3,4.2,0.0
WS,11,1,1995,7,1995-07-09,13.2,18.9,7.5,0.0
WS,11,1,1995,7,1995-07-10,14.85,20.2,9.5,0.0
WS,11,1,1995,7,1995-07-11,16.85,23.3,10.4,0.0
WS,11,1,1995,7,1995-07-12,19.65,25.8,13.5,0.0
WS,11,1,1995,7,1995-07-13,20.85,26.2,15.5,0.0
WS,11,1,1995,7,1995-07-14,20.15,25.0,15.3,0.0
WS,11,1,1995,7,1995-07-15,21.4,26.0,16.8,0.0
WS,11,1,1995,7,1995-07-16,15.9,20.6,11.2,7.4
WS,11,1,1995,7,1995-07-17,12.35,15.4,9.3,9.1
WS,11,1,1995,7,1995-07-18,14.55,18.6,10.5,2.3
WS,11,1,1995,7,1995-07-19,12.7,15.8,9.6,12.6
WS,11,1,1995,7,1995-07-20,9.3,11.0,7.6,25.5
WS,11,1,1995,7,1995-07-21,10.05,13.6,6.5,1.8
WS,11,1,1995,7,1995-07-22,11.05,17.4,4.7,0.0
WS,11,1,1995,7,1995-07-23,13.55,19.6,7.5,0.0
WS,11,1,1995,7,1995-07-24,17.1,24.3,9.9,0.0
WS,11,1,1995,7,1995-07-25,19.95,26.2,13.7,0.0
WS,11,1,1995,7,1995-07-26,20.7,26.4,15.0,0.0
WS,11,1,1995,7,1995-07-27,20.95,26.2,15.7,0.0
WS,11,1,1995,7,1995-07-28,22.55,26.1,19.0,0.0
WS,11,1,1995,7,1995-07-29,17.75,20.0,15.5,0.0
WS,11,1,1995,7,1995-07-30,15.85,18.1,13.6,10.5
WS,11,1,1995,7,1995-07-31,16.0,20.4,11.6,15.9
WS,11,1,1995,8,1995-08-01,20.25,25.4,15.1,0.0
WS,11,1,1995,8,1995-08-02,20.3,26.2,14.4,0.0
WS,11,1,1995,8,1995-08-03,13.3,20.2,6.4,0.0
WS,11,1,1995,8,1995-08-04,5.6,9.2,2.0,26.1
WS,11,1,1995,8,1995-08-05,4.6,12.2,-3.0,0.0
WS,11,1,1995,8,1995-08-06,10.8,18.8,2.8,0.0
WS,11,1,1995,8,1995-08-07,11.9,13.4,10.4,4.8
WS,11,1,1995,8,1995-08-08,17.3,22.4,12.2,11.0
WS,11,1,1995,8,1995-08-09,18.9,22.8,15.0,0.0
WS,11,1,1995,8,1995-08-10,13.05,18.4,7.7,2.6
WS,11,1,1995,8,1995-08-11,16.2,23.4,9.0,0.3
WS,11,1,1995,8,1995-08-12,17.55,22.0,13.1,0.0
WS,11,1,1995,8,1995-08-13,22.5,27.2,17.8,0.0
WS,11,1,1995,8,1995-08-14,22.4,27.8,17.0,0.0
WS,11,1,1995,8,1995-08-15,15.4,21.2,9.6,0.0
WS,11,1,1995,8,1995-08-16,7.15,9.6,4.7,4.6
WS,11,1,1995,8,1995-08-17,5.8,7.7,3.9,14.7
WS,11,1,1995,8,1995-08-18,9.25,13.0,5.5,11.0
WS,11,1,1995,8,1995-08-19,7.9,13.3,2.5,0.0
WS,11,1,1995,8,1995-08-20,12.15,20.3,4.0,0.0
WS,11,1,1995,8,1995-08-21,16.9,22.8,11.0,1.0
WS,11,1,1995,8,1995-08-22,20.5,27.3,13.7,0.0
WS,11,1,1995,8,1995-08-23,22.1,28.4,15.8,0.0
WS,11,1,1995,8,1995-08-24,22.1,28.6,15.6,0.0
WS,11,1,1995,8,1995-08-25,22.2,28.9,15.5,0.0
WS,11,1,1995,8,1995-08-26,21.7,28.6,14.8,0.0
WS,11,1,1995,8,1995-08-27,21.7,28.4,15.0,0.0
WS,11,1,1995,8,1995-08-28,22.8,29.0,16.6,0.0
WS,11,1,1995,8,1995-08-29,22.65,29.8,15.5,0.0
WS,11,1,1995,8,1995-08-30,23.35,29.6,17.1,0.0
WS,11,1,1995,8,1995-08-31,24.2,31.1,17.3,0.0
WS,11,1,1995,9,1995-09-01,23.65,29.8,17.5,0.0
WS,11,1,1995,9,1995-09-02,17.35,23.4,11.3,0.0
WS,11,1,1995,9,1995-09-03,12.95,18.4,7.5,0.0
WS,11,1,1995,9,1995-09-04,17.15,24.4,9.9,0.8
WS,11,1,1995,9,1995-09-05,16.9,24.8,9.0,0.0
WS,11,1,1995,9,1995-09-06,19.3,27.6,11.0,0.0
WS,11,1,1995,9,1995-09-07,19.6,27.6,11.6,0.0
WS,11,1,1995,9,1995-09-08,21.1,29.4,12.8,0.0
WS,11,1,1995,9,1995-09-09,22.15,29.8,14.5,0.0
WS,11,1,1995,9,1995-09-10,23.5,31.0,16.0,0.0
WS,11,1,1995,9,1995-09-11,19.8,23.2,16.4,0.0
WS,11,1,1995,9,1995-09-12,12.95,17.4,8.5,15.0
WS,11,1,1995,9,1995-09-13,12.6,17.0,8.2,0.0
WS,11,1,1995,9,1995-09-14,12.4,15.4,9.4,18.9
WS,11,1,1995,9,1995-09-15,11.65,15.6,7.7,0.0
WS,11,1,1995,9,1995-09-16,14.25,22.0,6.5,0.0
WS,11,1,1995,9,1995-09-17,18.1,25.2,11.0,0.0
WS,11,1,1995,9,1995-09-18,20.7,27.8,13.6,0.0
WS,11,1,1995,9,1995-09-19,12.9,21.2,4.6,6.0
WS,11,1,1995,9,1995-09-20,6.65,11.6,1.7,11.8
WS,11,1,1995,9,1995-09-21,10.55,18.8,2.3,0.0
WS,11,1,1995,9,1995-09-22,13.1,14.8,11.4,0.1
WS,11,1,1995,9,1995-09-23,15.3,16.8,13.8,6.9
WS,11,1,1995,9,1995-09-24,16.9,20.6,13.2,29.5
WS,11,1,1995,9,1995-09-25,17.55,24.2,10.9,0.0
WS,11,1,1995,9,1995-09-26,17.2,19.2,15.2,17.6
WS,11,1,1995,9,1995-09-27,16.35,18.6,14.1,6.3
WS,11,1,1995,9,1995-09-28,13.4,15.4,11.4,0.1
WS,11,1,1995,9,1995-09-29,15.5,18.0,13.0,6.4
WS,11,1,1995,9,1995-09-30,18.15,21.0,15.3,16.0
WS,11,1,1995,10,1995-10-01,18.9,21.4,16.4,24.6
WS,11,1,1995,10,1995-10-02,20.25,25.0,15.5,1.4
WS,11,1,1995,10,1995-10-03,19.15,25.4,12.9,0.0
WS,11,1,1995,10,1995-10-04,17.35,19.8,14.9,30.4
WS,11,1,1995,10,1995-10-05,17.9,21.2,14.6,54.4
WS,11,1,1995,10,1995-10-06,19.45,25.4,13.5,0.2
WS,11,1,1995,10,1995-10-07,17.25,19.6,14.9,0.0
WS,11,1,1995,10,1995-10-08,19.05,22.6,15.5,16.2
WS,11,1,1995,10,1995-10-09,16.05,20.2,11.9,0.0
WS,11,1,1995,10,1995-10-10,12.8,18.4,7.2,0.0
WS,11,1,1995,10,1995-10-11,14.15,21.8,6.5,0.0
WS,11,1,1995,10,1995-10-12,18.0,26.8,9.2,0.0
WS,11,1,1995,10,1995-10-13,16.5,21.2,11.8,7.4
WS,11,1,1995,10,1995-10-14,10.7,17.6,3.8,7.5
WS,11,1,1995,10,1995-10-15,15.7,24.2,7.2,0.0
WS,11,1,1995,10,1995-10-16,17.6,23.8,11.4,0.0
WS,11,1,1995,10,1995-10-17,18.65,24.8,12.5,0.0
WS,11,1,1995,10,1995-10-18,16.45,22.0,10.9,0.0
WS,11,1,1995,10,1995-10-19,17.3,24.6,10.0,0.0
WS,11,1,1995,10,1995-10-20,17.45,23.2,11.7,10.7
WS,11,1,1995,10,1995-10-21,14.45,17.8,11.1,0.0
WS,11,1,1995,10,1995-10-22,16.5,24.2,8.8,1.0
WS,11,1,1995,10,1995-10-23,19.7,27.8,11.6,0.0
WS,11,1,1995,10,1995-10-24,22.4,30.3,14.5,0.0
WS,11,1,1995,10,1995-10-25,23.6,32.5,14.7,0.0
WS,11,1,1995,10,1995-10-26,20.75,25.2,16.3,0.0
WS,11,1,1995,10,1995-10-27,19.2,22.0,16.4,34.4
WS,11,1,1995,10,1995-10-28,14.8,17.8,11.8,10.4
WS,11,1,1995,10,1995-10-29,11.2,16.8,5.6,0.0
WS,11,1,1995,10,1995-10-30,14.65,21.4,7.9,0.0
WS,11,1,1995,10,1995-10-31,17.9,24.2,11.6,0.0
WS,11,1,1996,4,1996-04-01,23.2,28.5,17.9,0.0
WS,11,1,1996,4,1996-04-02,24.95,30.8,19.1,0.0
WS,11,1,1996,4,1996-04-03,22.85,27.3,18.4,1.7
WS,11,1,1996,4,1996-04-04,24.45,29.8,19.1,8.9
WS,11,1,1996,4,1996-04-05,25.45,30.3,20.6,7.4
WS,11,1,1996,4,1996-04-06,24.6,29.4,19.8,0.6
WS,11,1,1996,4,1996-04-07,18.55,22.8,14.3,18.4
WS,11,1,1996,4,1996-04-08,20.95,29.4,12.5,0.0
WS,11,1,1996,4,1996-04-09,24.05,29.7,18.4,0.0
WS,11,1,1996,4,1996-04-10,19.3,22.2,16.4,31.0
WS,11,1,1996,4,1996-04-11,21.2,25.8,16.6,0.0
WS,11,1,1996,4,1996-04-12,21.9,27.8,16.0,0.0
WS,11,1,1996,4,1996-04-13,23.6,29.8,17.4,0.0
WS,11,1,1996,4,1996-04-14,23.6,29.4,17.8,0.0
WS,11,1,1996,4,1996-04-15,23.3,28.4,18.2,0.0
WS,11,1,1996,4,1996-04-16,17.1,21.8,12.4,7.8
WS,11,1,1996,4,1996-04-17,10.6,14.2,7.0,0.0
WS,11,1,1996,4,1996-04-18,10.4,16.6,4.2,0.0
WS,11,1,1996,4,1996-04-19,13.6,20.8,6.4,0.0
WS,11,1,1996,4,1996-04-20,15.7,23.0,8.4,0.0
WS,11,1,1996,4,1996-04-21,17.75,24.8,10.7,0.0
WS,11,1,1996,4,1996-04-22,19.5,26.0,13.0,0.0
WS,11,1,1996,4,1996-04-23,20.0,24.6,15.4,0.0
WS,11,1,1996,4,1996-04-24,21.8,27.2,16.4,0.1
WS,11,1,1996,4,1996-04-25,18.75,21.0,16.5,0.0
WS,11,1,1996,4,1996-04-26,16.6,21.2,12.0,0.0
WS,11,1,1996,4,1996-04-27,16.6,21.0,12.2,0.0
WS,11,1,1996,4,1996-04-28,17.7,22.4,13.0,0.0
WS,11,1,1996,4,1996-04-29,19.65,25.8,13.5,0.0
WS,11,1,1996,4,1996-04-30,20.65,27.1,14.2,0.0
WS,11,1,1996,5,1996-05-01,19.55,23.6,15.5,1.8
WS,11,1,1996,5,1996-05-02,18.7,24.4,13.0,0.0
WS,11,1,1996,5,1996-05-03,18.2,24.4,12.0,0.0
WS,11,1,1996,5,1996-05-04,18.7,24.6,12.8,0.0
WS,11,1,1996,5,1996-05-05,17.65,24.0,11.3,0.0
WS,11,1,1996,5,1996-05-06,17.9,24.4,11.4,0.0
WS,11,1,1996,5,1996-05-07,18.25,24.5,12.0,0.0
WS,11,1,1996,5,1996-05-08,19.1,25.1,13.1,0.0
WS,11,1,1996,5,1996-05-09,19.05,25.4,12.7,0.0
WS,11,1,1996,5,1996-05-10,15.85,20.2,11.5,0.0
WS,11,1,1996,5,1996-05-11,15.2,21.8,8.6,0.0
WS,11,1,1996,5,1996-05-12,17.3,23.8,10.8,0.0
WS,11,1,1996,5,1996-05-13,15.75,23.1,8.4,0.0
WS,11,1,1996,5,1996-05-14,17.2,23.0,11.4,0.0
WS,11,1,1996,5,1996-05-15,15.65,20.6,10.7,2.2
WS,11,1,1996,5,1996-05-16,14.3,21.0,7.6,0.0
WS,11,1,1996,5,1996-05-17,15.7,22.4,9.0,0.0
WS,11,1,1996,5,1996-05-18,17.1,21.0,13.2,9.4
WS,11,1,1996,5,1996-05-19,16.75,22.8,10.7,6.0
WS,11,1,1996,5,1996-05-20,15.35,20.2,10.5,0.0
WS,11,1,1996,5,1996-05-21,15.15,20.2,10.1,0.0
WS,11,1,1996,5,1996-05-22,17.0,23.0,11.0,0.0
WS,11,1,1996,5,1996-05-23,15.05,18.2,11.9,0.0
WS,11,1,1996,5,1996-05-24,13.55,19.0,8.1,0.0
WS,11,1,1996,5,1996-05-25,14.05,17.4,10.7,0.0
WS,11,1,1996,5,1996-05-26,16.1,21.6,10.6,0.0
WS,11,1,1996,5,1996-05-27,15.4,20.2,10.6,0.0
WS,11,1,1996,5,1996-05-28,13.9,21.2,6.6,0.0
WS,11,1,1996,5,1996-05-29,15.1,21.8,8.4,0.0
WS,11,1,1996,5,1996-05-30,15.95,20.9,11.0,0.0
WS,11,1,1996,5,1996-05-31,9.8,12.6,7.0,54.5
WS,11,1,1996,6,1996-06-01,6.2,10.6,1.8,0.9
WS,11,1,1996,6,1996-06-02,7.25,14.0,0.5,0.0
WS,11,1,1996,6,1996-06-03,9.7,17.4,2.0,0.0
WS,11,1,1996,6,1996-06-04,10.9,17.2,4.6,0.0
WS,11,1,1996,6,1996-06-05,13.8,19.2,8.4,0.0
WS,11,1,1996,6,1996-06-06,12.75,19.1,6.4,0.0
WS,11,1,1996,6,1996-06-07,13.3,19.9,6.7,0.0
WS,11,1,1996,6,1996-06-08,12.2,17.4,7.0,0.0
WS,11,1,1996,6,1996-06-09,13.65,19.8,7.5,0.0
WS,11,1,1996,6,1996-06-10,13.95,20.4,7.5,0.0
WS,11,1,1996,6,1996-06-11,16.15,23.2,9.1,0.0
WS,11,1,1996,6,1996-06-12,14.65,21.2,8.1,0.0
WS,11,1,1996,6,1996-06-13,16.55,23.2,9.9,0.0
WS,11,1,1996,6,1996-06-14,18.25,24.8,11.7,0.0
WS,11,1,1996,6,1996-06-15,19.6,26.4,12.8,0.0
WS,11,1,1996,6,1996-06-16,18.45,21.4,15.5,24.0
WS,11,1,1996,6,1996-06-17,16.75,18.8,14.7,0.0
WS,11,1,1996,6,1996-06-18,14.6,17.8,11.4,12.1
WS,11,1,1996,6,1996-06-19,9.55,11.6,7.5,1.5
WS,11,1,1996,6,1996-06-20,11.45,15.9,7.0,7.7
WS,11,1,1996,6,1996-06-21,10.35,15.4,5.3,4.0
WS,11,1,1996,6,1996-06-22,11.5,15.5,7.5,0.0
WS,11,1,1996,6,1996-06-23,10.8,14.7,6.9,0.0
WS,11,1,1996,6,1996-06-24,12.5,19.4,5.6,0.0
WS,11,1,1996,6,1996-06-25,15.45,18.4,12.5,0.0
WS,11,1,1996,6,1996-06-26,9.7,13.8,5.6,17.6
WS,11,1,1996,6,1996-06-27,7.15,8.3,6.0,62.4
WS,11,1,1996,6,1996-06-28,4.7,6.2,3.2,5.2
WS,11,1,1996,6,1996-06-29,4.6,8.0,1.2,5.2
WS,11,1,1996,6,1996-06-30,6.6,13.6,-0.4,0.0
WS,11,1,1996,7,1996-07-01,10.5,16.4,4.6,0.0
WS,11,1,1996,7,1996-07-02,12.85,16.0,9.7,0.0
WS,11,1,1996,7,1996-07-03,10.6,13.2,8.0,8.5
WS,11,1,1996,7,1996-07-04,7.35,13.0,1.7,0.0
WS,11,1,1996,7,1996-07-05,9.9,17.8,2.0,0.0
WS,11,1,1996,7,1996-07-06,10.6,16.2,5.0,0.0
WS,11,1,1996,7,1996-07-07,13.15,15.8,10.5,6.3
WS,11,1,1996,7,1996-07-08,12.8,13.1,12.5,63.6
WS,11,1,1996,7,1996-07-09,13.4,16.4,10.4,31.2
WS,11,1,1996,7,1996-07-10,8.4,10.4,6.4,4.3
WS,11,1,1996,7,1996-07-11,7.55,9.4,5.7,0.0
WS,11,1,1996,7,1996-07-12,10.05,14.4,5.7,0.2
WS,11,1,1996,7,1996-07-13,13.0,20.2,5.8,0.0
WS,11,1,1996,7,1996-07-14,11.2,15.2,7.2,0.0
WS,11,1,1996,7,1996-07-15,6.75,12.6,0.9,0.0
WS,11,1,1996,7,1996-07-16,10.55,19.2,1.9,0.0
WS,11,1,1996,7,1996-07-17,13.5,20.5,6.5,0.0
WS,11,1,1996,7,1996-07-18,16.55,23.2,9.9,0.0
WS,11,1,1996,7,1996-07-19,14.75,16.6,12.9,0.0
WS,11,1,1996,7,1996-07-20,15.1,18.6,11.6,4.3
WS,11,1,1996,7,1996-07-21,5.85,11.6,0.1,0.0
WS,11,1,1996,7,1996-07-22,7.2,14.1,0.3,0.0
WS,11,1,1996,7,1996-07-23,10.75,16.8,4.7,0.0
WS,11,1,1996,7,1996-07-24,12.9,19.4,6.4,0.0
WS,11,1,1996,7,1996-07-25,14.85,20.2,9.5,0.0
WS,11,1,1996,7,1996-07-26,11.35,13.7,9.0,7.7
WS,11,1,1996,7,1996-07-27,11.3,16.6,6.0,0.0
WS,11,1,1996,7,1996-07-28,10.35,16.2,4.5,0.0
WS,11,1,1996,7,1996-07-29,10.2,16.8,3.6,0.0
WS,11,1,1996,7,1996-07-30,12.1,18.6,5.6,0.0
WS,11,1,1996,7,1996-07-31,13.45,21.0,5.9,0.0
WS,11,1,1996,8,1996-08-01,16.2,23.4,9.0,0.0
WS,11,1,1996,8,1996-08-02,16.9,24.4,9.4,0.0
WS,11,1,1996,8,1996-08-03,16.3,24.5,8.1,0.0
WS,11,1,1996,8,1996-08-04,16.9,24.6,9.2,0.0
WS,11,1,1996,8,1996-08-05,19.0,26.0,12.0,0.0
WS,11,1,1996,8,1996-08-06,20.3,27.2,13.4,0.0
WS,11,1,1996,8,1996-08-07,16.2,19.8,12.6,12.0
WS,11,1,1996,8,1996-08-08,15.9,19.1,12.7,0.0
WS,11,1,1996,8,1996-08-09,16.25,17.6,14.9,44.2
WS,11,1,1996,8,1996-08-10,12.5,16.8,8.2,11.6
WS,11,1,1996,8,1996-08-11,14.9,21.6,8.2,0.0
WS,11,1,1996,8,1996-08-12,14.5,20.1,8.9,0.0
WS,11,1,1996,8,1996-08-13,18.7,25.4,12.0,0.0
WS,11,1,1996,8,1996-08-14,17.4,21.4,13.4,49.4
WS,11,1,1996,8,1996-08-15,13.35,19.8,6.9,0.2
WS,11,1,1996,8,1996-08-16,12.45,20.1,4.8,0.0
WS,11,1,1996,8,1996-08-17,15.95,23.6,8.3,0.0
WS,11,1,1996,8,1996-08-18,18.15,25.3,11.0,0.0
WS,11,1,1996,8,1996-08-19,18.45,26.2,10.7,0.0
WS,11,1,1996,8,1996-08-20,18.6,25.8,11.4,0.0
WS,11,1,1996,8,1996-08-21,16.95,19.4,14.5,0.0
WS,11,1,1996,8,1996-08-22,20.2,26.4,14.0,0.1
WS,11,1,1996,8,1996-08-23,20.4,26.8,14.0,0.0
WS,11,1,1996,8,1996-08-24,19.6,25.7,13.5,0.0
WS,11,1,1996,8,1996-08-25,21.4,28.4,14.4,0.0
WS,11,1,1996,8,1996-08-26,18.4,23.2,13.6,0.0
WS,11,1,1996,8,1996-08-27,11.6,13.6,9.6,8.8
WS,11,1,1996,8,1996-08-28,9.6,11.2,8.0,0.1
WS,11,1,1996,8,1996-08-29,13.15,17.8,8.5,0.0
WS,11,1,1996,8,1996-08-30,12.5,13.8,11.2,7.4
WS,11,1,1996,8,1996-08-31,14.25,15.6,12.9,80.1
WS,11,1,1996,9,1996-09-01,13.6,17.8,9.4,27.0
WS,11,1,1996,9,1996-09-02,13.8,19.6,8.0,0.0
